smi_std,smiles,logp,source,units
O=c1c2ccccc2nc2n1CCO2,O=c1c2ccccc2nc2n1CCO2,0.6,az_dataset,
O=C(c1cc2ccccc2[nH]1)N1CCNCC1,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,0.6,az_dataset,
CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.6,az_dataset,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,3.15,az_dataset,
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,2.92,az_dataset,
CNc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(OC)cc12,CNc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(OC)cc12,2.93,az_dataset,
O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,2.93,az_dataset,
CC(C)(C(=O)Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,CC(C)(C(=O)Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,2.96,az_dataset,
CNc1c(Br)cnc2[nH]c(-c3cccc(N)c3)nc12,CNc1c(Br)cnc2[nH]c(-c3cccc(N)c3)nc12,2.96,az_dataset,
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1.87,az_dataset,
N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12,2.99,az_dataset,
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,1.91,az_dataset,
Clc1ccc(C23CNCC2C3)cc1Cl,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,1.96,az_dataset,
Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,1.85,az_dataset,
Cc1cc(Cl)ccc1N1CCN(C(=O)COCc2ccncc2)CC1,Cc1cc(Cl)ccc1N1CCN(C(=O)COCc2ccncc2)CC1,3.22,az_dataset,
Clc1ccc2[nH]ccc2c1,Clc1ccc2[nH]ccc2c1,3.28,az_dataset,
COc1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,COc1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,2.4,az_dataset,
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,2.41,az_dataset,
N#Cc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc2cccc(O)c2)c1,N#Cc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc2cccc(O)c2)c1,2.41,az_dataset,
O=C(C1CCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,O=C([C@@H]1CCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,2.41,az_dataset,
O=C(Nc1nccs1)c1ccccc1,O=C(Nc1nccs1)c1ccccc1,2.43,az_dataset,
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,2.43,az_dataset,
COc1ccc2nc(NC3CCCC(NCc4ccsc4)C3)ccc2c1,COc1ccc2nc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)ccc2c1,2.43,az_dataset,
CCCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1,CCCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1cccc(O)c1,2.46,az_dataset,
COc1ccc2c(C)cc(NC3CCCC(NCc4ccsc4)C3)nc2c1,COc1ccc2c(C)cc(N[C@H]3CCC[C@H](NCc4ccsc4)C3)nc2c1,2.46,az_dataset,
CC(Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,2.47,az_dataset,
CC1COCCN1c1nc(N2CCOCC2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1,2.49,az_dataset,
CC(N)(COP(=O)(O)O)C(=O)O,CC(N)(COP(=O)(O)O)C(=O)O,2.5,az_dataset,
COc1ccccc1N1CCN(Cc2c(Br)c(=O)n(-c3ccccc3)n2C)CC1,COc1ccccc1N1CCN(Cc2c(Br)c(=O)n(-c3ccccc3)n2C)CC1,2.5,az_dataset,
O=C1CCOc2nc(CCc3ccccc3)ccc21,O=C1CCOc2nc(CCc3ccccc3)ccc21,2.5,az_dataset,
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,2.52,az_dataset,
O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,2.53,az_dataset,
O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,2.54,az_dataset,
CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,2.55,az_dataset,
COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,2.55,az_dataset,
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,2.56,az_dataset,
CCOC(=O)c1cnc2c(N)cccc2c1O,CCOC(=O)c1cnc2c(N)cccc2c1O,0.9,az_dataset,
O=C1OC2(CN3CCC2CC3)CN1c1cccs1,O=C1O[C@]2(CN3CCC2CC3)CN1c1cccs1,0.9,az_dataset,
CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1,CCOC(=O)c1ccc(COCC2CCN(c3ccc(C)nn3)CC2)cc1,2.68,az_dataset,
CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,2.79,az_dataset,
Cc1c(-c2ccc(O)cc2)c(=O)oc2cc(O)ccc12,Cc1c(-c2ccc(O)cc2)c(=O)oc2cc(O)ccc12,2.8,az_dataset,
O=c1oc2c(O)cccc2cc1-c1ccc(O)cc1,O=c1oc2c(O)cccc2cc1-c1ccc(O)cc1,2.8,az_dataset,
OB1c2ccccc2N=C(S)N1c1cccnc1,OB1c2ccccc2N=C(S)N1c1cccnc1,-0.62,az_dataset,
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCc2ccccn2)C1)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,-0.55,az_dataset,
COc1ccc2c(C)nc(NC(=N)N)nc2c1,COc1ccc2c(C)nc(NC(=N)N)nc2c1,-0.51,az_dataset,
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)C1CCCC1,0.69,az_dataset,
CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.79,az_dataset,
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1,0.8,az_dataset,
CC(=O)c1cc2ccc(O)cc2oc1=O,CC(=O)c1cc2ccc(O)cc2oc1=O,0.87,az_dataset,
Nc1ncnc2c1C(=O)N(c1ccc(C3CCC(CC(=O)O)CC3)cc1)CCO2,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,-0.5,az_dataset,
COCCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,COCCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,2.8,az_dataset,
CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,CCCSc1ncccc1C(=O)NC1CCC(F)(F)CC1,2.85,az_dataset,
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C,2.85,az_dataset,
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.27,az_dataset,
C1=C(c2cc3ccccc3o2)C2CCN1CC2,C1=C(c2cc3ccccc3o2)C2CCN1CC2,2.59,az_dataset,
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,2.6,az_dataset,
Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1,Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1,2.6,az_dataset,
CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3sc4ccccc4c23)CC1,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3sc4ccccc4c23)CC1,2.6,az_dataset,
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,2.6,az_dataset,
NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,2.6,az_dataset,
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3ccccc3)n2)CC1,2.6,az_dataset,
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCCc2ccccc2)C1)C1CCCCC1,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCCc2ccccc2)C1)C1CCCCC1,2.6,az_dataset,
O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,2.61,az_dataset,
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,2.61,az_dataset,
O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O)c1ccccc1,2.63,az_dataset,
COc1cc(Nc2nc(NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,2.64,az_dataset,
CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,2.9,az_dataset,
CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,2.92,az_dataset,
COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,2.93,az_dataset,
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,2.93,az_dataset,
Clc1ccc(-c2c[nH]nn2)cc1,Clc1ccc(-c2c[nH]nn2)cc1,2.97,az_dataset,
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3C(CO)c2ccc(F)cn2)n[nH]1,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,2.97,az_dataset,
CC(=O)c1noc(C)c1C(=O)Nc1nccs1,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,1.94,az_dataset,
Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,1.97,az_dataset,
CC1(C)CC(=O)c2c(nc3ccccc3c2N)C1,CC1(C)CC(=O)c2c(nc3ccccc3c2N)C1,3.0,az_dataset,
CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,3.0,az_dataset,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,3.01,az_dataset,
O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05,az_dataset,
CC(O)(C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(F)(F)F,CC(O)(C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(F)(F)F,3.07,az_dataset,
COc1cnc(-c2ccccn2)nc1Oc1ccc(F)cc1F,COc1cnc(-c2ccccn2)nc1Oc1ccc(F)cc1F,3.1,az_dataset,
CC(NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,C[C@H](NC1=NC(=O)[C@](C)(C(F)(F)F)S1)c1ccccc1F,3.1,az_dataset,
CCCSc1c(C(=O)NC2CCCCC2)cnn1C,CCCSc1c(C(=O)NC2CCCCC2)cnn1C,2.99,az_dataset,
COc1c(C#N)cc2ccccc2c1C(=O)N(C)CC(CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,3.0,az_dataset,
Fc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1,Fc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1,3.0,az_dataset,
COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1,COc1ccccc1CN(C(C)=O)c1cnccc1Oc1ccccc1,3.0,az_dataset,
Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,3.01,az_dataset,
Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,3.04,az_dataset,
COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,3.04,az_dataset,
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,3.04,az_dataset,
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cccnc1,3.11,az_dataset,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,3.13,az_dataset,
COc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,COc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,3.13,az_dataset,
C#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,C#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.16,az_dataset,
CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc2c(N)ncnc21,3.16,az_dataset,
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,1.87,az_dataset,
CCOC(=O)C1(c2cccc(O)c2)CCCN(CC2CC2)C1,CCOC(=O)C1(c2cccc(O)c2)CCCN(CC2CC2)C1,1.89,az_dataset,
O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,1.9,az_dataset,
Cc1cc(Nc2cc(N3CCOCC3)nc(NC(C)c3ncc(F)cn3)n2)n[nH]1,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,1.91,az_dataset,
Nc1[nH]nc2cccc(Cl)c12,Nc1[nH]nc2cccc(Cl)c12,1.92,az_dataset,
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2nc3ccccc3s2)CC1F,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)[C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F,2.1,az_dataset,
CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,2.1,az_dataset,
Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.11,az_dataset,
O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,2.0,az_dataset,
CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2C(=O)CCC2=O)cc1,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2CN2C(=O)CCC2=O)cc1,2.0,az_dataset,
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,2.0,az_dataset,
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,2.01,az_dataset,
CNC(C)C(=O)NC(C(=O)NC1CCCN(CCc2ccc(C)cc2)C1)C(C)(C)C,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C)cc2)C1)C(C)(C)C,2.05,az_dataset,
Oc1ncnc2scc(-c3ccccc3)c12,Oc1ncnc2scc(-c3ccccc3)c12,2.07,az_dataset,
Cc1cc(Nc2ccc(F)cc2)nc(N)n1,Cc1cc(Nc2ccc(F)cc2)nc(N)n1,2.08,az_dataset,
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,2.09,az_dataset,
Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12,3.18,az_dataset,
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,3.2,az_dataset,
O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,3.22,az_dataset,
COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4CC(C)OC(C)C4)nc3n2)cc1CO,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CO,3.25,az_dataset,
Nc1ccccc1NC(=O)c1ccccn1,Nc1ccccc1NC(=O)c1ccccn1,1.0,az_dataset,
NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,1.01,az_dataset,
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,3.37,az_dataset,
COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,3.38,az_dataset,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,3.39,az_dataset,
O=C(Nc1cccc(Cl)c1)c1ccccn1,O=C(Nc1cccc(Cl)c1)c1ccccn1,3.4,az_dataset,
COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,3.4,az_dataset,
N#Cc1cccc(S(=O)(=O)NCC(O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.42,az_dataset,
Cc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,Cc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,3.42,az_dataset,
Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1,Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1,1.07,az_dataset,
CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,1.1,az_dataset,
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1.13,az_dataset,
Cc1cccc2c(CCNCc3cccc(CCNCC(O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12,1.13,az_dataset,
O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,1.14,az_dataset,
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(N)(=O)=O)c1=O)C(=O)C(F)(F)F,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NS(N)(=O)=O)c1=O)C(=O)C(F)(F)F,1.17,az_dataset,
Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,Cc1cc(CN2CCC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,1.18,az_dataset,
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,1.2,az_dataset,
NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,1.2,az_dataset,
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,1.2,az_dataset,
