molecule,logp,dataset_type
O=C(CN1CCCCC1)Nc1ccc([N+](=O)[O-])cc1,2.72,train
CC(C)c1ccccc1OCC(=O)O,2.84,train
Cc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.06,train
CCCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1OC,1.88,train
C=CCC1(CC=C)C(=O)NC(=O)N(C)C1=O,1.55,train
N=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,-0.92,train
COC1=CC(=O)C(OC)=C(OC)C1=O,0.22,train
CCc1nccnc1OC,1.8,train
CCCC#N,0.53,train
N=c1nc(-c2ccccc2Br)[nH]c(=N)[nH]1,1.26,train
CC(=O)OCn1cc2c(=O)n(COC(C)=O)cnc2n1,-0.2,train
O=[N+]([O-])C=Cc1cccs1,1.96,train
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.12,train
NC(=O)Nc1cccc2cccnc12,1.62,train
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-0.6,train
O=Cc1ccc([N+](=O)[O-])o1,1.01,train
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,3.6,train
NC(Cc1cnccn1)C(=O)O,-2.79,train
O=C1C[C@@H](c2c(F)cccc2Cl)c2cc3c(cc2N1)OCCO3,3.96,train
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,2.45,train
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,-0.35,train
CCC(C)C(NC(C)=O)C(=O)NC(C(N)=O)C(C)C,0.16,train
CCOC(=O)c1cnc2n(c1=O)CCCC2,0.15,train
CC(=O)c1cccc(OC(=O)N(C)C)c1,1.18,train
ClC(Cl)C(c1ccccc1)c1ccccc1,4.51,train
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.77,train
CC(C)(C)N(NC(=O)c1ccc(F)cc1)C(=O)c1ccccc1Cl,2.87,train
NS(=O)(=O)c1nc2ccc(Cl)cc2s1,2.1,train
CC(C)C(=O)NCCNCC(O)COCCOc1ccccc1,0.48,train
Cc1ccc(CC2CCCC2(O)Cn2cncn2)cc1,2.71,train
CCS(=O)(=O)c1ccc(S(N)(=O)=O)c2ccccc12,1.24,train
CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3(C)CC3OC312,1.89,train
COC(=O)CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.43,train
Nc1cn[nH]c1,-1.09,train
NCCNC(=O)c1ccccc1,0.06,train
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1OCC1OC(C)C(O)C(OC)C1OC,1.0,train
CNC(=O)Oc1ccc(C=O)cc1,0.99,train
Cc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)cc1,4.01,train
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,3.56,train
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.9,train
CC(=O)c1cccnc1,0.43,train
CN(C)C(N(C)C)=S(I)c1ccc(Cl)c(Cl)c1,0.49,train
O=C(OCC(=O)N1CCCC1)c1ccccc1,1.44,train
OCC1CC1c1ccccc1,1.95,train
CC(=O)N(C)CCOC(=O)c1ccccc1,1.24,train
CC1CCC(=O)CC1,1.38,train
COC(=O)c1ccc(N(C(=O)C(F)(F)F)[C@@H]2C=CS(=O)(=O)C2)cc1,2.05,train
CON=CCCc1ccccc1,2.14,train
CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,4.58,train
FC(F)(F)CCc1ccccc1,3.31,train
N=c1c2ncn(C3OC(CO)CC3F)c2[nH]c[n+]1[O-],-1.38,train
Nc1c(Cl)cccc1Cl,2.76,train
CCOC(=O)C(C#N)=NNc1cc(Cl)c(Cl)c(Cl)c1,5.03,train
Cc1ccc(Cl)cc1,3.33,train
c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,7.11,train
O=C1C=NC(c2cccc(Br)c2)c2cc(Br)ccc2N1,3.88,train
O=[N+]([O-])CC1=NCCN1Cc1ccc(Cl)nc1,-0.19,train
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.9,train
COC(CN1CCCC1)c1ccccc1,1.88,train
S=C=Nc1cccc(Cl)c1,3.36,train
COc1ccc(/C=C/C(=O)O)cc1,2.68,train
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,5.99,train
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,4.15,train
CC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.6,train
CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39,train
N=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,-1.77,train
O=[PH](=O)(O)c1ccccc1,0.54,train
O=[N+]([O-])c1cc(Cl)ccc1Cl,3.09,train
N#Cc1ccc(CC(=O)Nc2ccccc2)cc1,2.82,train
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,6.83,train
Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.16,train
N#Cc1cccc(F)c1,1.47,train
CC(O)CC(F)(F)F,0.71,train
O=NN(CCCl)C(=O)NC1CCC(O)CC1,1.0,train
COC(=O)Nc1cccc(Cl)c1,2.58,train
CNC(=O)Oc1ccccc1C#N,0.86,train
Clc1cc(Cl)c(Cl)cc1Cl,4.64,train
Cc1cccc2sccc12,3.57,train
CN(C)C(=O)OCc1ccc(Br)cc1,3.01,train
COc1ccccc1CO,1.13,train
CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,1.01,train
CCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,5.29,train
O=C(O)Cc1ccccc1F,1.5,train
CCOc1ccc(NC(C)=O)cc1,1.58,train
COc1cccc(Cn2cc(N)cn2)c1,1.55,train
O=C(CN1CCCCC1)Nc1ccccc1,2.71,train
S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,2.8,train
Cc1ccccc1C(N)=O,0.76,train
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1C2N1C(=O)OCc1ccccc1,1.34,train
CC1=NNC(=O)N(N=Cc2cccnc2)C1,-0.18,train
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.59,train
Cc1ccccc1OCC1CN=C(N)O1,1.69,train
CC1CN(N=O)CC(C)N1N=O,0.08,train
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,3.16,train
COc1ccccc1NC(=O)NN,-0.15,train
CC(=O)Nc1cc(C(F)(F)F)ccc1F,2.24,train
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,3.4,train
O=C(O)c1cc([N+](=O)[O-])ccc1Cl,2.03,train
c1ccc2cc3c(ccc4ccccc43)cc2c1,5.76,train
OC1(c2ccccc2Cl)CCCCC1n1cncn1,2.68,train
N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.56,train
CCCCCCCCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,4.4,train
CC(C)NNC(=O)COc1ccccc1Cl,1.82,train
COc1ccc(OCI)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.02,train
CCN(CC)CC(O)Cn1c([N+](=O)[O-])cnc1C,-0.08,train
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(C(F)(F)F)c1,2.5,train
OC1CC2C=CC1C2,1.24,train
O=C(c1c(F)cccc1F)N1CCCC1,1.88,train
COC1=C(OC)C(=O)C(C)=CC1=O,0.8,train
COc1c(O)ccc(O)c1OC,0.61,train
CC(=O)OC1CCCCC1NC(=O)N(CCCl)N=O,1.93,train
CN=c1[nH]c(C)c(C(=O)CCN2CCOCC2)s1,0.95,train
N#CC1CCCN1C(=O)C1=C(C(=O)CCCc2ccccc2)CCC1,2.4,train
CN(C)C(N(C)C)=S(I)c1cc(Cl)ccc1Cl,0.05,train
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,5.81,train
CCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.18,train
Cc1cccc(C)c1OCC(C)N,2.15,train
COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08,train
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.81,train
CCOc1cn[nH]c1,0.8,train
CCc1ccccc1N=c1[nH]c(CSc2nnc(-c3ccc(OC(F)F)cc3)n2N)nc(=N)[nH]1,4.35,train
O=[N+]([O-])c1cccc(O)c1,2.0,train
CCC=CCC=CCC=CCCCCCCCC(=O)OC,6.29,train
S=C=Nc1cccc(Br)c1,4.12,train
c1nnnn1C12CC3CC(CC(C3)C1)C2,2.95,train
CC(=O)N=c1[nH]cnc2c1ncn2C,-0.41,train
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,1.51,train
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-0.25,train
O=C(O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.14,train
CCN(CC)CCCCCCC(=O)Nc1c(C)cccc1C,3.48,train
O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,3.06,train
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.31,train
CCNC(=O)c1cc(Br)cc(C)c1O,3.61,train
Clc1ccc(-c2nc3cccnc3[nH]2)cc1,2.95,train
CCCCC#N,1.12,train
Cc1cccc(C(=O)Nc2ccc(NC(=O)c3ccccc3)c(C)c2)c1,4.14,train
CCOC(=O)c1ccc(S(N)(=O)=O)cc1,1.17,train
CSC(=O)c1cccc2nnsc12,3.1,train
C#CCC(O)(Cc1ccccc1)c1cccnc1,1.87,train
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,1.16,train
O=C(O)CCC(=O)c1ccccc1,1.3,train
CCCCCCC(CCC)c1ccccc1,7.0,train
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,3.24,train
CC(=O)Nc1cccc(C(F)(F)F)c1,2.56,train
CNC(=O)n1cc(F)c(=O)[nH]c1=O,-0.2,train
NC(=S)c1cccs1,1.34,train
CS(=O)(=O)c1ccc(Cl)cc1,1.06,train
NC(=O)N(CCCN(N=O)C(N)=O)N=O,-0.3,train
N=c1[nH][n+]([O-])c2cc(OCC(O)CO)ccc2[n+]1[O-],-1.1,train
OC1C2CCC(C2)C1O,0.4,train
O=C(Nc1ccc(F)cc1)c1cc(Cl)cc(Cl)c1O,4.76,train
CCOC(=O)c1ccccc1O,2.95,train
O=C(Nc1ccc(Cl)cc1)c1cc(Br)ccc1O,5.02,train
COc1ccc(NC(C)=O)cc1Cl,1.81,train
CC(=O)c1ccsc1,1.24,train
NC(=O)c1ccc2ccccc2c1,1.88,train
O=C(O)c1ccc(O)c(O)c1,0.86,train
COC(=O)NC1=NCC(c2ccccc2F)N1C,1.53,train
COc1cccc(-c2cc3ccccn3c2)c1,4.14,train
O=C(/C=C/c1ccccc1)c1ccccc1,3.08,train
Cc1cc[n+]([O-])cc1,-0.88,train
CN(C)Cc1cccnc1,0.49,train
Cc1cccc(Cl)c1,3.28,train
CN(SN(C)C(=O)c1ccc(Cl)cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.0,train
NCCCCCCCC(=O)O,-2.55,train
Cc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,3.8,train
CN(C)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.76,train
Cc1ccc(C=NO)cc1,2.4,train
CC1(O)CCC2C3CCC4CC(=O)CCC4(C)C3(F)C(O)CC21C,2.38,train
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,4.21,train
CC1CCC(=O)N1,-0.1,train
CCCCN(CCCC)CC(=O)NC1COc2ccccc21,4.15,train
CCCCNc1ccccc1C(N)=O,2.33,train
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,3.78,train
CCN(CC)CCOC(=O)c1ccc(N)cc1,2.14,train
Nc1ccc(O)c2ncccc12,-0.11,train
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.97,train
COCCN(CCOC)N=O,-0.38,train
CC(CC(=O)O)CC(=O)c1ccc(-c2ccccc2)cc1,3.82,train
O=C(O)c1cccc(I)c1,3.13,train
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,3.36,train
COc1ccccc1C=CC(=O)OCCOc1ccc(C=NO)cc1OC,3.56,train
CC(=O)c1nc([N+](=O)[O-])n(CC(C)O)c1C,0.37,train
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.77,train
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,7.49,train
CSCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,0.42,train
CCCc1ccc(C(=O)O)cc1,3.42,train
O=C(O)COc1cccc(S(=O)(=O)C(F)(F)F)c1,2.19,train
CCCCCOC1OC(CO)C(O)C(O)C1O,-0.42,train
CC(=O)NNC(=O)Nc1ccccc1,0.25,train
COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)ccc2c1,1.37,train
CCOC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,3.04,train
CCOc1ccc(NC(=O)NN)cc1,0.53,train
O=[N+]([O-])c1cnc(N2CCNC2=S)s1,1.7,train
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.17,train
O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1O,5.49,train
COc1c(OC)c(OC(C)=O)c2c(C#N)cccc2c1OC(C)=O,2.51,train
FC(F)(F)c1ccccc1NC1=NCCN1,1.42,train
CC(=O)Oc1cc(C(=O)Nc2ccc(Oc3ccccc3)cc2)cc(OC(C)=O)c1OC(C)=O,2.89,train
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,1.41,train
NC(=O)c1ccccc1I,0.93,train
CCCCCCn1nc2ccccc2n1,4.24,train
COc1cccc(Cl)c1C(N)=O,0.59,train
COCC(O)Cn1c(C)cnc1[N+](=O)[O-],0.03,train
COC(=O)C=C(C)OP(=O)(OC)OC,0.13,train
Cc1ccc(C)n1N=c1ccc(N(C)CC(C)O)n[nH]1,1.73,train
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03,train
Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,2.16,train
CCCCCC(C)N,2.4,train
O=C(O)c1cc2ccccc2[nH]1,2.31,train
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,3.7,train
O=C(O)CC(=O)O,-0.81,train
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,5.33,train
NCCCCc1ccccn1,0.86,train
CCOP(=O)(N=C1SCC(C)S1)OCC,1.04,train
CC(C)=NN(c1ccccc1)P(=O)(N1CC1)N1CC1,0.57,train
Cc1ccccc1S(N)(=O)=O,0.84,train
CCOC(=O)CC(C)n1nc2ccccc2n1,2.7,train
CCN(CC)c1ccc(=Nn2c(C)ccc2C)[nH]n1,2.73,train
CC(C)C(=O)NC(=O)C1CCC1,0.26,train
CCc1cccc2cccnc12,2.93,train
O=C(Nc1ccc(O)cc1)C(Cl)Cl,1.6,train
O=C1CCCN1Cc1ccccc1,1.25,train
ClCc1ccccc1,2.3,train
CC(C)=CC=C(C)C,3.5,train
Cc1nc(Cl)c([N+](=O)[O-])n1C,0.87,train
CCCCOc1ccnc(C=CC2=CC([N+](=O)[O-])O2)n1,2.04,train
COC(=O)C(C#N)=NNc1cc(C#N)ccc1C#N,2.81,train
Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.29,train
CCC(=O)C(CS(=O)(=O)c1ccccc1)c1ccc(C)cc1,2.7,train
CNC(=O)Oc1cccc2c1OC(C)(C)O2,1.7,train
CC=CC=CC(=O)O,1.33,train
CCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,-0.47,train
COc1cccc(Br)c1,3.03,train
CC1CCCCC1O,1.82,train
CC1CCC(C)N1N=O,0.86,train
CS(=O)(=O)c1ccc(N)cc1,-0.12,train
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.85,train
COc1cc(Br)ccc1NC(C)=O,2.02,train
CC=CCOCN(C(=O)CCl)c1c(CC)cccc1CC,3.51,train
S=c1cc(-c2ccccc2)ss1,3.67,train
CCO[PH](=O)(=O)Cc1ccc(Cl)cc1,1.6,train
CSc1ccccc1NC(C)=O,1.53,train
c1ccc2c(c1)Nc1ccccc1O2,3.85,train
NC(=O)C(=Cc1cccc(F)c1)C(N)=O,0.1,train
CCOC(=O)CC(=O)C=Cc1ccccc1C,2.66,train
CC1=C(C(=O)O)N2C(=O)C(NC(NC(=O)c3nn(-c4ccccc4)c(=O)[nH]c3=O)c3ccc(O)cc3)C2SC1,1.26,train
CC(C)c1c(O)[nH]c(=O)[nH]c1=O,-0.02,train
Nc1cc(N=O)ccc1O,0.03,train
CCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CC,-0.76,train
O=S1(=O)C=Cc2ccccc21,0.88,train
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.31,train
O=C(/C=C/c1ccccc1)Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1,4.94,train
Cc1ccccc1C(=N)c1ccccc1C,3.31,train
ClC1C(Cl)C(Cl)C(Br)C(Cl)C1Cl,3.81,train
N=c1cnc2ccccc2[nH]1,1.5,train
COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,2.05,train
CC(C)CN(N=O)C(N)=O,1.04,train
NCCCCCc1ccncc1,1.4,train
N=c1[nH]cc(Cc2ccccc2OCC(N)=O)c(=N)[nH]1,-0.34,train
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,-0.57,train
CN1C(=O)N(C)C2(c3ccccc3)Nn3c(s/c(=C\c4ccc(Br)cc4)c3=O)=NC12c1ccccc1,5.72,train
Cc1ncc([N+](=O)[O-])n1CC(O)CO,-0.59,train
CCCCCCCCCNCc1ccc(C)cc1,5.7,train
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,2.8,train
CN(C)CC(F)(F)F,1.06,train
C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,3.42,train
CC(=O)OCc1ccccc1,1.96,train
CN(CCCN=c1[nH]c2ccccc2n2cccc12)CCCN=c1[nH]c2ccccc2n2cccc12,4.12,train
CNC(=O)Oc1ccc(Cl)c(C)c1,2.57,train
CCN(CC)Cc1ccc(C(=O)Nc2c(C)cccc2C)cc1,3.49,train
COC(=O)Nc1cccc(C)c1,2.29,train
CCC(CC)C(=O)Nc1cc(OC)ccc1S(N)(=O)=O,2.01,train
CCCCCCOC(=O)n1cnc(C)c1CSCCN=C(NC)NC#N,3.1,train
Nc1c([N+](=O)[O-])ccc2ncccc12,1.61,train
N=C(N)NN=Cc1ccc(Cl)cc1,0.96,train
OCC1NCC(O)C(O)C1O,-1.8,train
CCN(CC)CC(=O)NC1COc2ccc(Cl)cc21,2.88,train
Cn1c([N+](=O)[O-])cnc1C(N)=O,0.29,train
CCC(C)c1ccc(O)cc1,3.08,train
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,4.97,train
O=C(CCN1CCCCC1)Cn1c(O)cc(-c2ccc(Cl)cc2)c1O,2.23,train
Cc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.36,train
CC(C)N(C(=O)Cc1ccccc1)C(C)C,3.1,train
CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21,3.2,train
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.87,train
CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71,train
CCCCCc1ccccc1,4.9,train
Cc1nn(C)cc1-c1cc(C(F)(F)F)n2nc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc2n1,4.11,train
CCOc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.1,train
O=C(CCOc1cccc2ccccc12)O[Na],-0.9,train
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,5.88,train
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67,train
O=c1c2c(nc3n1CCC3)CCCC2,0.83,train
CCOC1OC2OC3(C)CCC4C(CO)CCC(C1C)C24OO3,2.08,train
CN(C)N=Nc1ccc(C(=O)O)cc1,2.33,train
Nc1ccc(N=Nc2ccccc2)cc1,3.41,train
CCOC(=O)CBr,1.12,train
CCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,3.69,train
NC(=S)N1CCCCC1,0.73,train
O=S1(=O)N=C(C2CC2)Nc2cc(Cl)ccc21,1.98,train
CC1CN(c2nc3ccccn3c(=O)c2C=C(C#N)C#N)CC(C)O1,3.24,train
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0,train
Cc1ccc(F)cc1NC1=NCCN1,1.41,train
OC(C1CC1)C1CC1,1.07,train
NNC(=O)NCc1ccccc1,-0.22,train
N=C(N)NCCCCc1ccccc1,1.59,train
COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)C)ccc2c1,2.05,train
Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,5.78,train
CCCCOCC1CO1,0.63,train
CN(C)C(=O)c1cnc2ccccc2c1,0.99,train
COC(=O)Nc1cccc(Br)c1,2.75,train
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,2.03,train
CN(C)CC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.49,train
CNC12CCC(CN)CC1Cc1ccccc12,1.84,train
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,1.16,train
Cc1ncc([N+](=O)[O-])n1CCS(C)(=O)=O,-0.82,train
O=c1[nH]c2c(O)ccc(CCNCCCCCCNCC(F)(F)c3ccccc3)c2s1,1.57,train
NS(=O)(=O)c1cccnc1,-0.49,train
O=[N+]([O-])CC1=NCCN1Cc1cccnc1,-1.02,train
COCCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.94,train
COc1cc(/C=C/C(=O)N[C@H]2CCCc3ccccc32)cc(OC)c1OC,4.27,train
CC(C)c1ccc(Br)c(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.2,train
O=c1occ(O)n1-c1ccccc1,0.93,train
NC(=S)c1ccccc1,1.49,train
C[N+](C)(C)[N-]C(=O)c1ccc(Br)cc1,0.97,train
O=C(N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1)c1ccccc1,0.22,train
NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)O,1.0,train
C=CCC1(C2=CCCC2)C(=O)NC(=O)N(C)C1=O,1.89,train
CC(C)(C)[N+](=O)[O-],1.17,train
O=C(c1ccco1)C(O)c1ccco1,0.54,train
Cc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,3.3,train
CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1c1coc(O)c1,2.16,train
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,2.1,train
CCCC(=O)OCC(Cc1cncn1C)C(CC)C(=O)OCc1ccc(C)cc1,4.33,train
CC(C)C(Cl)C(=O)NC(N)=O,1.0,train
CN1C(=O)CN=C(c2ccccc2C(F)(F)F)c2cc([N+](=O)[O-])ccc21,2.45,train
Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,-0.6,train
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.82,train
CC(=O)Oc1cccc2ccccc12,2.78,train
C=CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.4,train
Clc1ccc2cncnc2c1,1.74,train
CCCc1ccccc1C,4.5,train
Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,7.25,train
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)O,-1.32,train
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,3.58,train
CC(=O)NNC(=O)Nc1ccc(C#N)cc1,0.38,train
CCOP(=O)(Cc1ccc(CP(=O)(OCC)OCC)o1)OCC,3.25,train
CC(C)(CCC(=O)O)C(=O)O,0.67,train
N=C(N=NCc1ccc2ccccc2n1)Nc1ccccc1,0.99,train
NC(Cc1ccc(O)c(O)c1)C(=O)OCCOc1ccccc1,1.51,train
CC(=S)Nc1ccccc1,1.71,train
C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.88,train
CCCOC=O,0.83,train
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.39,train
CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,5.07,train
CC(C)C(=O)NS(=O)(=O)c1ccc(C(F)(F)F)cc1N,2.56,train
CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)OCC,2.71,train
Cc1[nH]c(=N)sc1C(=O)CCN(C)C,1.47,train
CCCOC(=O)c1c(NC(=O)C2CCN(S(C)(=O)=O)CC2)sc(C(N)=O)c1C,3.9,train
CCc1cccc(CC)c1NC1=NCCN1,2.48,train
COC(=O)c1ccccc1[N+](=O)[O-],1.66,train
BrCC(CBr)(CBr)CBr,3.99,train
OCCCCCCn1nc2ccccc2n1,2.26,train
COc1cccc([N+](=O)[O-])c1C,2.68,train
O=[N+]([O-])C=Cc1ccoc1,1.41,train
Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.04,train
Cc1ccccc1NCc1cnc2[nH]c(=N)[nH]c(=N)c2c1C,1.98,train
COc1ccccc1-n1c(O)ccc1O,-0.02,train
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.5,train
CCC(C)C(NC(=O)C(NC(=O)C([NH3+])CC(C)C)C(C)=O)C([O-])O,-2.3,train
NNC(=O)c1ccnc(F)c1,-0.11,train
CC(=O)NC(CCC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85,train
Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,5.65,train
N=c1[nH]c(=S)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-0.79,train
CC12CCC(C1)C(C)(C)C2O,3.17,train
CC(C)OC(=O)Nc1ccccc1,2.6,train
Clc1cccnc1,1.33,train
CCCC1(CC)C(=O)NC(=O)NC1=O,0.66,train
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,5.32,train
Cc1ccc2c(c1)C(=O)C=CC2=O,2.1,train
CNC(=O)Oc1ccc(Br)cc1,2.17,train
CC1=NCCN1CCO,0.04,train
COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,1.04,train
O=C(O)C(Cc1ccc(F)cc1)n1cccc1,2.04,train
ClC1C(Cl)C(Cl)C(I)C(Cl)C1Cl,4.05,train
